ANNEX_OBJECT_ID,ANNEX_OBJECT_TYPE,LIMIT_OBJECT_ID,LIMIT_RULE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"0","1","1045000","30003248"<endrec>
"0","1","110189000","937334883"<endrec>
"0","1","110192000","937334884"<endrec>
"0","1","110194000","937334885"<endrec>
"0","1","112189000","937343908"<endrec>
"0","1","113190000","937345892"<endrec>
"0","1","114188000","937348919"<endrec>
"0","1","115188000","937351987"<endrec>
"0","1","118190000","937367376"<endrec>
"0","1","1263000","30004099"<endrec>
"0","1","1265000","30004108"<endrec>
"0","1","128194000","937397000"<endrec>
"0","1","129190000","937398930"<endrec>
"0","1","135190000","937423148"<endrec>
"0","1","136188000","937428234"<endrec>
"0","1","138191000","937434151"<endrec>
"0","1","141204000","937456348"<endrec>
"0","1","142195000","937459327"<endrec>
"0","1","142198000","937459328"<endrec>
"0","1","145191000","937462345"<endrec>
"0","1","146190000","937464420"<endrec>
"0","1","146192000","937464422"<endrec>
"0","1","154188000","937488598"<endrec>
"0","1","158247000","937492647"<endrec>
"0","1","158249000","937492653"<endrec>
"0","1","160200000","937495592"<endrec>
"0","1","160203000","937495606"<endrec>
"0","1","162188000","937497667"<endrec>
"0","1","162191000","937497682"<endrec>
"0","1","162194000","937497685"<endrec>
"0","1","162196000","937497693"<endrec>
"0","1","164247000","937509896"<endrec>
"0","1","164340000","937510273"<endrec>
"0","1","164347000","937510404"<endrec>
"0","1","164351000","937510417"<endrec>
"0","1","164357000","937510418"<endrec>
"0","1","17171000","30077469"<endrec>
"0","1","172188000","937533797"<endrec>
"0","1","176188000","937547753"<endrec>
"0","1","176191000","937547770"<endrec>
"0","1","180211000","937566774"<endrec>
"0","1","189207000","937597769"<endrec>
"0","1","204193000","937619779"<endrec>
"0","1","204197000","937619897"<endrec>
"0","1","2141000","30004041"<endrec>
"0","1","3013000","30004103"<endrec>
"0","1","37165000","30003222"<endrec>
"0","1","45154000","30141082"<endrec>
"0","1","46178000","30143121"<endrec>
"0","1","53183000","937134891"<endrec>
"0","1","54185000","937135892"<endrec>
"0","1","56188000","937150123"<endrec>
"0","1","58188000","937154185"<endrec>
"0","1","62194000","937163235"<endrec>
"0","1","62199000","937163250"<endrec>
"0","1","63204000","937164233"<endrec>
"0","1","65190000","937166468"<endrec>
"0","1","65192000","937166470"<endrec>
"0","1","66188000","937167349"<endrec>
"0","1","66190000","937167383"<endrec>
"0","1","68188000","937174372"<endrec>
"0","1","69190000","937178540"<endrec>
"0","1","69197000","937178682"<endrec>
"0","1","71268000","937197787"<endrec>
"0","1","72188000","937198567"<endrec>
"0","1","77213000","937217645"<endrec>
"0","1","77255000","937217678"<endrec>
"0","1","77258000","937217679"<endrec>
"0","1","77345000","937217797"<endrec>
"0","1","77347000","937217799"<endrec>
"0","1","77547000","937217851"<endrec>
"0","1","77549000","937217852"<endrec>
"0","1","78228000","937218559"<endrec>
"0","1","78354000","937218673"<endrec>
"0","1","78357000","937218674"<endrec>
"0","1","78361000","937218676"<endrec>
"0","1","78364000","937218678"<endrec>
"0","1","78400000","937218720"<endrec>
"0","1","78403000","937218726"<endrec>
"0","1","78423000","937218729"<endrec>
"0","1","78424000","937218740"<endrec>
"0","1","78426000","937218743"<endrec>
"0","1","78447000","937218758"<endrec>
"0","1","78486000","937218811"<endrec>
"0","1","78508000","937218919"<endrec>
"0","1","78572000","937218946"<endrec>
"0","1","78576000","937218955"<endrec>
"0","1","78578000","937218959"<endrec>
"0","1","78594000","937218966"<endrec>
"0","1","78604000","937218976"<endrec>
"0","1","78628000","937218989"<endrec>
"0","1","78675000","937219011"<endrec>
"0","1","78716000","937219033"<endrec>
"0","1","78727000","937219038"<endrec>
"0","1","78740000","937219077"<endrec>
"0","1","78742000","937219098"<endrec>
"0","1","78746000","937219153"<endrec>
"0","1","78825000","937219215"<endrec>
"0","1","78850000","937219224"<endrec>
"0","1","78861000","937219238"<endrec>
"0","1","78864000","937219239"<endrec>
"0","1","78924000","937219290"<endrec>
"0","1","78950000","937219301"<endrec>
"0","1","80190000","937220540"<endrec>
"0","1","80238000","937220707"<endrec>
"0","1","80241000","937220709"<endrec>
"0","1","80270000","937220715"<endrec>
"0","1","86190000","937247669"<endrec>
"0","1","87196000","937248718"<endrec>
"0","1","88197000","937249713"<endrec>
"0","1","88231000","937249732"<endrec>
"0","1","88265000","937249763"<endrec>
"0","1","88267000","937249768"<endrec>
"0","1","88276000","937249783"<endrec>
"0","1","88278000","937249788"<endrec>
"0","1","88284000","937249796"<endrec>
"0","1","88291000","937249804"<endrec>
"0","1","88293000","937249807"<endrec>
"0","1","88295000","937249810"<endrec>
"0","1","88301000","937249816"<endrec>
"0","1","88307000","937249826"<endrec>
"0","1","90190000","937253692"<endrec>
"0","1","90230000","937253739"<endrec>
"0","1","90233000","937253747"<endrec>
"0","1","90258000","937253753"<endrec>
"0","1","90260000","937253758"<endrec>
"0","1","90263000","937253761"<endrec>
"0","1","90266000","937253772"<endrec>
"0","1","90295000","937253785"<endrec>
"0","1","90299000","937253788"<endrec>
"0","1","90301000","937253796"<endrec>
"0","1","91188000","937254718"<endrec>
"0","1","91195000","937254720"<endrec>
"0","1","91198000","937254726"<endrec>
"0","1","91219000","937254800"<endrec>
"0","1","91223000","937254802"<endrec>
"0","1","91243000","937254808"<endrec>
"0","1","91261000","937254809"<endrec>
"0","1","91288000","937254810"<endrec>
"0","1","91366000","937254841"<endrec>
"0","1","94214000","937260697"<endrec>
"0","1","94217000","937260700"<endrec>
"0","1","95190000","937261684"<endrec>
"0","1","95192000","937261688"<endrec>
"0","1","96251000","937262805"<endrec>
"0","1","96254000","937262810"<endrec>
"0","1","96257000","937262811"<endrec>
"0","1","96259000","937262814"<endrec>
"0","1","96282000","937262826"<endrec>
"0","1","96284000","937262827"<endrec>
"0","1","96293000","937262887"<endrec>
"0","1","97192000","937263690"<endrec>
"0","1","97201000","937263694"<endrec>
"0","1","97205000","937263705"<endrec>
"10000003","1","1014000","30003244"<endrec>
"10000003","1","1041000","30003246"<endrec>
"10000003","1","1092000","30003261"<endrec>
"10000003","1","1126000","30003263"<endrec>
"10000003","1","1134000","30003265"<endrec>
"10000003","1","1166000","30003267"<endrec>
"10000003","1","1170000","30004008"<endrec>
"10000003","1","1190000","30004010"<endrec>
"10000003","1","1206000","30004012"<endrec>
"10000003","1","1212000","30004014"<endrec>
"10000003","1","123202000","937376657"<endrec>
"10000003","1","125193000","937383555"<endrec>
"10000003","1","1276000","30005008"<endrec>
"10000003","1","1282000","30005011"<endrec>
"10000003","1","1285000","30005019"<endrec>
"10000003","1","1300000","30003252"<endrec>
"10000003","1","130192000","937411110"<endrec>
"10000003","1","1305000","30005047"<endrec>
"10000003","1","142226000","937459396"<endrec>
"10000003","1","149228000","937469589"<endrec>
"10000003","1","15179000","30005046"<endrec>
"10000003","1","163194000","937498776"<endrec>
"10000003","1","163203000","937498777"<endrec>
"10000003","1","244196000","937664788"<endrec>
"10000003","1","244235000","937664904"<endrec>
"10000003","1","244241000","937664905"<endrec>
"10000003","1","30155000","30100642"<endrec>
"10000003","1","3021000","30005000"<endrec>
"10000003","1","3039000","30005014"<endrec>
"10000003","1","3049000","30005017"<endrec>
"10000003","1","3086000","30003250"<endrec>
"10000003","1","3147000","30003256"<endrec>
"10000003","1","3152000","30005048"<endrec>
"10000003","1","35261000","30110877"<endrec>
"10000003","1","35282000","30110878"<endrec>
"10000003","1","35349000","30110882"<endrec>
"10000003","1","35377000","30110884"<endrec>
"10000003","1","35445000","30110887"<endrec>
"10000003","1","35453000","30110888"<endrec>
"10000003","1","35497000","30110890"<endrec>
"10000003","1","40245000","30110885"<endrec>
"10000003","1","40261000","30110886"<endrec>
"10000003","1","40280000","30110889"<endrec>
"10000003","1","40318000","30110881"<endrec>
"10000003","1","45226000","30141103"<endrec>
"10000003","1","45250000","30141104"<endrec>
"10000003","1","49179000","30159291"<endrec>
"10000003","1","52189000","937127877"<endrec>
"10000003","1","52214000","937127878"<endrec>
"10000003","1","52231000","937127879"<endrec>
"10000003","1","52255000","937127880"<endrec>
"10000003","1","52280000","937127881"<endrec>
"10000003","1","52300000","937127882"<endrec>
"10000003","1","55191000","937136891"<endrec>
"10000003","1","57190000","937151100"<endrec>
"10000003","1","71329000","937197818"<endrec>
"10000003","1","71334000","937197827"<endrec>
"10000003","1","73197000","937203567"<endrec>
"10000003","1","77384000","937217832"<endrec>
"10000003","1","77394000","937217833"<endrec>
"10000003","1","77404000","937217834"<endrec>
"10000003","1","77417000","937217835"<endrec>
"10000003","1","77432000","937217836"<endrec>
"10000003","1","77447000","937217837"<endrec>
"10000003","1","77471000","937217840"<endrec>
"10000003","1","77495000","937217841"<endrec>
"10000003","1","77517000","937217845"<endrec>
"10000003","1","77528000","937217846"<endrec>
"10000003","1","78269000","937218606"<endrec>
"10000003","1","78622000","937218985"<endrec>
"10000003","1","78635000","937218991"<endrec>
"10000003","1","78651000","937218999"<endrec>
"10000003","1","78665000","937219001"<endrec>
"10000003","1","78700000","937219032"<endrec>
"10000003","1","78977000","937219435"<endrec>
"10000003","1","83193000","937244748"<endrec>
"10000003","1","84194000","937245670"<endrec>
"10000003","1","91296000","937254815"<endrec>
"10000003","1","91322000","937254816"<endrec>
"10000003","1","91379000","937254902"<endrec>
"10000003","1","92194000","937255699"<endrec>
"10000003","1","93195000","937258748"<endrec>
"10000003","1","96223000","937262759"<endrec>
"10000003","1","97203000","937263700"<endrec>
"10000004","1","1015000","30003244"<endrec>
"10000004","1","102189000","937277825"<endrec>
"10000004","1","1029000","30003246"<endrec>
"10000004","1","1094000","30003261"<endrec>
"10000004","1","1112000","30003263"<endrec>
"10000004","1","1136000","30003265"<endrec>
"10000004","1","1152000","30003267"<endrec>
"10000004","1","1172000","30004008"<endrec>
"10000004","1","1192000","30004010"<endrec>
"10000004","1","1208000","30004012"<endrec>
"10000004","1","1214000","30004014"<endrec>
"10000004","1","123204000","937376657"<endrec>
"10000004","1","125195000","937383555"<endrec>
"10000004","1","1277000","30005008"<endrec>
"10000004","1","1280000","30005011"<endrec>
"10000004","1","1286000","30005019"<endrec>
"10000004","1","1290000","30003252"<endrec>
"10000004","1","1307000","30005047"<endrec>
"10000004","1","137190000","937430264"<endrec>
"10000004","1","138198000","937434154"<endrec>
"10000004","1","138208000","937434158"<endrec>
"10000004","1","139196000","937436143"<endrec>
"10000004","1","139211000","937436145"<endrec>
"10000004","1","141193000","937456328"<endrec>
"10000004","1","142227000","937459396"<endrec>
"10000004","1","147195000","937467597"<endrec>
"10000004","1","149230000","937469589"<endrec>
"10000004","1","15181000","30005046"<endrec>
"10000004","1","158223000","937492634"<endrec>
"10000004","1","158238000","937492644"<endrec>
"10000004","1","163196000","937498776"<endrec>
"10000004","1","163205000","937498777"<endrec>
"10000004","1","164267000","937509997"<endrec>
"10000004","1","170190000","937528737"<endrec>
"10000004","1","244198000","937664788"<endrec>
"10000004","1","30157000","30100642"<endrec>
"10000004","1","3022000","30005000"<endrec>
"10000004","1","3040000","30005014"<endrec>
"10000004","1","3050000","30005017"<endrec>
"10000004","1","3075000","30003250"<endrec>
"10000004","1","3137000","30003256"<endrec>
"10000004","1","3154000","30005048"<endrec>
"10000004","1","35264000","30110877"<endrec>
"10000004","1","35285000","30110878"<endrec>
"10000004","1","35352000","30110882"<endrec>
"10000004","1","35380000","30110884"<endrec>
"10000004","1","35448000","30110887"<endrec>
"10000004","1","35456000","30110888"<endrec>
"10000004","1","35500000","30110890"<endrec>
"10000004","1","40275000","30085576"<endrec>
"10000004","1","40293000","30110879"<endrec>
"10000004","1","40306000","30110880"<endrec>
"10000004","1","40325000","30110883"<endrec>
"10000004","1","45229000","30141103"<endrec>
"10000004","1","45253000","30141104"<endrec>
"10000004","1","49182000","30159291"<endrec>
"10000004","1","49224000","30159294"<endrec>
"10000004","1","52192000","937127877"<endrec>
"10000004","1","52234000","937127879"<endrec>
"10000004","1","52258000","937127880"<endrec>
"10000004","1","52283000","937127881"<endrec>
"10000004","1","52303000","937127882"<endrec>
"10000004","1","55194000","937136891"<endrec>
"10000004","1","57192000","937151100"<endrec>
"10000004","1","71193000","937197768"<endrec>
"10000004","1","71229000","937197780"<endrec>
"10000004","1","71245000","937197781"<endrec>
"10000004","1","71298000","937197809"<endrec>
"10000004","1","71315000","937197810"<endrec>
"10000004","1","71330000","937197818"<endrec>
"10000004","1","71335000","937197827"<endrec>
"10000004","1","73199000","937203567"<endrec>
"10000004","1","76247000","937215658"<endrec>
"10000004","1","76259000","937215659"<endrec>
"10000004","1","77386000","937217832"<endrec>
"10000004","1","77396000","937217833"<endrec>
"10000004","1","77406000","937217834"<endrec>
"10000004","1","77419000","937217835"<endrec>
"10000004","1","77434000","937217836"<endrec>
"10000004","1","77449000","937217837"<endrec>
"10000004","1","77473000","937217840"<endrec>
"10000004","1","77497000","937217841"<endrec>
"10000004","1","77530000","937217846"<endrec>
"10000004","1","78271000","937218606"<endrec>
"10000004","1","78465000","937218762"<endrec>
"10000004","1","78536000","937218927"<endrec>
"10000004","1","78835000","937219219"<endrec>
"10000004","1","79199000","937219552"<endrec>
"10000004","1","80275000","937220739"<endrec>
"10000004","1","81200000","937229604"<endrec>
"10000004","1","82212000","937235634"<endrec>
"10000004","1","83195000","937244748"<endrec>
"10000004","1","83266000","937244831"<endrec>
"10000004","1","87193000","937248700"<endrec>
"10000004","1","88211000","937249721"<endrec>
"10000004","1","88269000","937249772"<endrec>
"10000004","1","90290000","937253782"<endrec>
"10000004","1","91226000","937254805"<endrec>
"10000004","1","91298000","937254815"<endrec>
"10000004","1","91324000","937254816"<endrec>
"10000004","1","93197000","937258748"<endrec>
"10000004","1","94226000","937260752"<endrec>
"10000004","1","94264000","937260796"<endrec>
"10000004","1","96225000","937262759"<endrec>
"10000006","1","1017000","30003244"<endrec>
"10000006","1","1031000","30003246"<endrec>
"10000006","1","1096000","30003261"<endrec>
"10000006","1","1114000","30003263"<endrec>
"10000006","1","1138000","30003265"<endrec>
"10000006","1","1154000","30003267"<endrec>
"10000006","1","123209000","937376657"<endrec>
"10000006","1","125200000","937383555"<endrec>
"10000006","1","1281000","30005011"<endrec>
"10000006","1","1287000","30005019"<endrec>
"10000006","1","244203000","937664788"<endrec>
"10000006","1","244244000","937664905"<endrec>
"10000006","1","3018000","30004115"<endrec>
"10000006","1","3041000","30005014"<endrec>
"10000006","1","3051000","30005017"<endrec>
"10000006","1","35267000","30110877"<endrec>
"10000006","1","35288000","30110878"<endrec>
"10000006","1","35338000","30110882"<endrec>
"10000006","1","35383000","30110884"<endrec>
"10000006","1","35459000","30110888"<endrec>
"10000006","1","35505000","30110891"<endrec>
"10000006","1","40248000","30110885"<endrec>
"10000006","1","4172000","30015724"<endrec>
"10000006","1","45233000","30141103"<endrec>
"10000006","1","45257000","30141104"<endrec>
"10000006","1","52196000","937127877"<endrec>
"10000006","1","52217000","937127878"<endrec>
"10000006","1","52237000","937127879"<endrec>
"10000006","1","52262000","937127880"<endrec>
"10000006","1","52286000","937127881"<endrec>
"10000006","1","52306000","937127882"<endrec>
"10000006","1","55198000","937136891"<endrec>
"10000006","1","57196000","937151100"<endrec>
"10000006","1","73204000","937203567"<endrec>
"10000006","1","77534000","937217846"<endrec>
"10000006","1","78275000","937218606"<endrec>
"10000006","1","83200000","937244748"<endrec>
"10000006","1","91303000","937254815"<endrec>
"10000006","1","91329000","937254816"<endrec>
"10000006","1","91382000","937254902"<endrec>
"10000006","1","92197000","937255699"<endrec>
"10000006","1","93202000","937258748"<endrec>
"10000006","1","96230000","937262759"<endrec>
"10000007","1","1013000","30003244"<endrec>
"10000007","1","103191000","937279820"<endrec>
"10000007","1","104195000","937281908"<endrec>
"10000007","1","1042000","30003246"<endrec>
"10000007","1","1093000","30003261"<endrec>
"10000007","1","111194000","937341879"<endrec>
"10000007","1","111205000","937341886"<endrec>
"10000007","1","1127000","30003263"<endrec>
"10000007","1","1135000","30003265"<endrec>
"10000007","1","114197000","937348940"<endrec>
"10000007","1","1167000","30003267"<endrec>
"10000007","1","1171000","30004008"<endrec>
"10000007","1","1191000","30004010"<endrec>
"10000007","1","1207000","30004012"<endrec>
"10000007","1","1213000","30004014"<endrec>
"10000007","1","123203000","937376657"<endrec>
"10000007","1","125194000","937383555"<endrec>
"10000007","1","126200000","937281909"<endrec>
"10000007","1","127196000","937392595"<endrec>
"10000007","1","1301000","30003252"<endrec>
"10000007","1","130193000","937411110"<endrec>
"10000007","1","1306000","30005047"<endrec>
"10000007","1","131208000","937412021"<endrec>
"10000007","1","134197000","937420176"<endrec>
"10000007","1","137189000","937430264"<endrec>
"10000007","1","140208000","937453273"<endrec>
"10000007","1","142219000","937459394"<endrec>
"10000007","1","144231000","937461439"<endrec>
"10000007","1","145203000","937462377"<endrec>
"10000007","1","149229000","937469589"<endrec>
"10000007","1","150219000","937470730"<endrec>
"10000007","1","15180000","30005046"<endrec>
"10000007","1","163195000","937498776"<endrec>
"10000007","1","163204000","937498777"<endrec>
"10000007","1","164322000","937510265"<endrec>
"10000007","1","165202000","937512842"<endrec>
"10000007","1","170189000","937528737"<endrec>
"10000007","1","177213000","937551731"<endrec>
"10000007","1","186197000","937586766"<endrec>
"10000007","1","20154000","30085575"<endrec>
"10000007","1","226199000","937646784"<endrec>
"10000007","1","244189000","937664784"<endrec>
"10000007","1","244197000","937664788"<endrec>
"10000007","1","244242000","937664905"<endrec>
"10000007","1","30156000","30100642"<endrec>
"10000007","1","3085000","30003250"<endrec>
"10000007","1","3148000","30003256"<endrec>
"10000007","1","3153000","30005048"<endrec>
"10000007","1","35262000","30110877"<endrec>
"10000007","1","35283000","30110878"<endrec>
"10000007","1","35350000","30110882"<endrec>
"10000007","1","35378000","30110884"<endrec>
"10000007","1","35446000","30110887"<endrec>
"10000007","1","35454000","30110888"<endrec>
"10000007","1","35498000","30110890"<endrec>
"10000007","1","40246000","30110885"<endrec>
"10000007","1","40262000","30110886"<endrec>
"10000007","1","40281000","30110889"<endrec>
"10000007","1","40319000","30110881"<endrec>
"10000007","1","45227000","30141103"<endrec>
"10000007","1","45251000","30141104"<endrec>
"10000007","1","49180000","30159291"<endrec>
"10000007","1","52190000","937127877"<endrec>
"10000007","1","52215000","937127878"<endrec>
"10000007","1","52232000","937127879"<endrec>
"10000007","1","52256000","937127880"<endrec>
"10000007","1","52281000","937127881"<endrec>
"10000007","1","52301000","937127882"<endrec>
"10000007","1","55192000","937136891"<endrec>
"10000007","1","57191000","937151100"<endrec>
"10000007","1","73198000","937203567"<endrec>
"10000007","1","77385000","937217832"<endrec>
"10000007","1","77395000","937217833"<endrec>
"10000007","1","77405000","937217834"<endrec>
"10000007","1","77418000","937217835"<endrec>
"10000007","1","77433000","937217836"<endrec>
"10000007","1","77448000","937217837"<endrec>
"10000007","1","77472000","937217840"<endrec>
"10000007","1","77496000","937217841"<endrec>
"10000007","1","77518000","937217845"<endrec>
"10000007","1","77529000","937217846"<endrec>
"10000007","1","78270000","937218606"<endrec>
"10000007","1","78623000","937218985"<endrec>
"10000007","1","78636000","937218991"<endrec>
"10000007","1","78652000","937218999"<endrec>
"10000007","1","78666000","937219001"<endrec>
"10000007","1","78701000","937219032"<endrec>
"10000007","1","78978000","937219435"<endrec>
"10000007","1","83194000","937244748"<endrec>
"10000007","1","84195000","937245670"<endrec>
"10000007","1","90223000","937253717"<endrec>
"10000007","1","91297000","937254815"<endrec>
"10000007","1","91323000","937254816"<endrec>
"10000007","1","91371000","937254873"<endrec>
"10000007","1","91380000","937254902"<endrec>
"10000007","1","92195000","937255699"<endrec>
"10000007","1","93196000","937258748"<endrec>
"10000007","1","94249000","937260769"<endrec>
"10000007","1","94272000","937260802"<endrec>
"10000007","1","96214000","937262749"<endrec>
"10000007","1","96224000","937262759"<endrec>
"10000008","1","1016000","30003244"<endrec>
"10000008","1","102190000","937277825"<endrec>
"10000008","1","1030000","30003246"<endrec>
"10000008","1","103192000","937279820"<endrec>
"10000008","1","104196000","937281908"<endrec>
"10000008","1","1095000","30003261"<endrec>
"10000008","1","111195000","937341879"<endrec>
"10000008","1","111206000","937341886"<endrec>
"10000008","1","1113000","30003263"<endrec>
"10000008","1","1137000","30003265"<endrec>
"10000008","1","114198000","937348940"<endrec>
"10000008","1","1153000","30003267"<endrec>
"10000008","1","1173000","30004008"<endrec>
"10000008","1","1193000","30004010"<endrec>
"10000008","1","1209000","30004012"<endrec>
"10000008","1","1215000","30004014"<endrec>
"10000008","1","123205000","937376657"<endrec>
"10000008","1","125196000","937383555"<endrec>
"10000008","1","126201000","937281909"<endrec>
"10000008","1","127197000","937392595"<endrec>
"10000008","1","1291000","30003252"<endrec>
"10000008","1","1308000","30005047"<endrec>
"10000008","1","131209000","937412021"<endrec>
"10000008","1","134198000","937420176"<endrec>
"10000008","1","137191000","937430264"<endrec>
"10000008","1","139197000","937436143"<endrec>
"10000008","1","139212000","937436145"<endrec>
"10000008","1","140209000","937453273"<endrec>
"10000008","1","142220000","937459394"<endrec>
"10000008","1","144232000","937461439"<endrec>
"10000008","1","145204000","937462377"<endrec>
"10000008","1","149215000","937469587"<endrec>
"10000008","1","149231000","937469589"<endrec>
"10000008","1","150220000","937470730"<endrec>
"10000008","1","15182000","30005046"<endrec>
"10000008","1","163197000","937498776"<endrec>
"10000008","1","163206000","937498777"<endrec>
"10000008","1","164323000","937510265"<endrec>
"10000008","1","165203000","937512842"<endrec>
"10000008","1","170191000","937528737"<endrec>
"10000008","1","177214000","937551731"<endrec>
"10000008","1","186198000","937586766"<endrec>
"10000008","1","226200000","937646784"<endrec>
"10000008","1","244199000","937664788"<endrec>
"10000008","1","30158000","30100642"<endrec>
"10000008","1","3076000","30003250"<endrec>
"10000008","1","3138000","30003256"<endrec>
"10000008","1","3155000","30005048"<endrec>
"10000008","1","35265000","30110877"<endrec>
"10000008","1","35286000","30110878"<endrec>
"10000008","1","35353000","30110882"<endrec>
"10000008","1","35381000","30110884"<endrec>
"10000008","1","35449000","30110887"<endrec>
"10000008","1","35457000","30110888"<endrec>
"10000008","1","35501000","30110890"<endrec>
"10000008","1","40276000","30085576"<endrec>
"10000008","1","40294000","30110879"<endrec>
"10000008","1","40307000","30110880"<endrec>
"10000008","1","40326000","30110883"<endrec>
"10000008","1","45230000","30141103"<endrec>
"10000008","1","45254000","30141104"<endrec>
"10000008","1","49183000","30159291"<endrec>
"10000008","1","49225000","30159294"<endrec>
"10000008","1","52193000","937127877"<endrec>
"10000008","1","52235000","937127879"<endrec>
"10000008","1","52259000","937127880"<endrec>
"10000008","1","52284000","937127881"<endrec>
"10000008","1","52304000","937127882"<endrec>
"10000008","1","55195000","937136891"<endrec>
"10000008","1","57193000","937151100"<endrec>
"10000008","1","71194000","937197768"<endrec>
"10000008","1","71230000","937197780"<endrec>
"10000008","1","71246000","937197781"<endrec>
"10000008","1","71299000","937197809"<endrec>
"10000008","1","71316000","937197810"<endrec>
"10000008","1","73200000","937203567"<endrec>
"10000008","1","76260000","937215659"<endrec>
"10000008","1","77387000","937217832"<endrec>
"10000008","1","77397000","937217833"<endrec>
"10000008","1","77407000","937217834"<endrec>
"10000008","1","77420000","937217835"<endrec>
"10000008","1","77435000","937217836"<endrec>
"10000008","1","77450000","937217837"<endrec>
"10000008","1","77474000","937217840"<endrec>
"10000008","1","77498000","937217841"<endrec>
"10000008","1","77531000","937217846"<endrec>
"10000008","1","78272000","937218606"<endrec>
"10000008","1","78466000","937218762"<endrec>
"10000008","1","78537000","937218927"<endrec>
"10000008","1","78836000","937219219"<endrec>
"10000008","1","79200000","937219552"<endrec>
"10000008","1","80276000","937220739"<endrec>
"10000008","1","81201000","937229604"<endrec>
"10000008","1","82213000","937235634"<endrec>
"10000008","1","83196000","937244748"<endrec>
"10000008","1","83267000","937244831"<endrec>
"10000008","1","84196000","937245670"<endrec>
"10000008","1","87194000","937248700"<endrec>
"10000008","1","87207000","937248725"<endrec>
"10000008","1","88270000","937249772"<endrec>
"10000008","1","90224000","937253717"<endrec>
"10000008","1","91227000","937254805"<endrec>
"10000008","1","91299000","937254815"<endrec>
"10000008","1","91325000","937254816"<endrec>
"10000008","1","91372000","937254873"<endrec>
"10000008","1","93198000","937258748"<endrec>
"10000008","1","94227000","937260752"<endrec>
"10000008","1","94250000","937260769"<endrec>
"10000008","1","94265000","937260796"<endrec>
"10000008","1","96204000","937262703"<endrec>
"10000008","1","96226000","937262759"<endrec>
"10000009","1","1018000","30003244"<endrec>
"10000009","1","1032000","30003246"<endrec>
"10000009","1","1097000","30003261"<endrec>
"10000009","1","1115000","30003263"<endrec>
"10000009","1","1139000","30003265"<endrec>
"10000009","1","1155000","30003267"<endrec>
"10000009","1","123212000","937376657"<endrec>
"10000009","1","125203000","937383555"<endrec>
"10000009","1","244206000","937664788"<endrec>
"10000009","1","244247000","937664905"<endrec>
"10000009","1","35268000","30110877"<endrec>
"10000009","1","35289000","30110878"<endrec>
"10000009","1","35339000","30110882"<endrec>
"10000009","1","35384000","30110884"<endrec>
"10000009","1","35460000","30110888"<endrec>
"10000009","1","35506000","30110891"<endrec>
"10000009","1","40249000","30110885"<endrec>
"10000009","1","4173000","30015724"<endrec>
"10000009","1","45234000","30141103"<endrec>
"10000009","1","45258000","30141104"<endrec>
"10000009","1","52198000","937127877"<endrec>
"10000009","1","52219000","937127878"<endrec>
"10000009","1","52239000","937127879"<endrec>
"10000009","1","52264000","937127880"<endrec>
"10000009","1","52288000","937127881"<endrec>
"10000009","1","52308000","937127882"<endrec>
"10000009","1","55200000","937136891"<endrec>
"10000009","1","57199000","937151100"<endrec>
"10000009","1","73207000","937203567"<endrec>
"10000009","1","77537000","937217846"<endrec>
"10000009","1","78278000","937218606"<endrec>
"10000009","1","83203000","937244748"<endrec>
"10000009","1","91306000","937254815"<endrec>
"10000009","1","91332000","937254816"<endrec>
"10000009","1","91385000","937254902"<endrec>
"10000009","1","92200000","937255699"<endrec>
"10000009","1","93205000","937258748"<endrec>
"10000009","1","96233000","937262759"<endrec>
"10000018","1","127204000","937392655"<endrec>
"10000018","1","127211000","937392656"<endrec>
"10000018","1","130202000","937411125"<endrec>
"10000018","1","13157000","30004069"<endrec>
"10000018","1","13160000","30004071"<endrec>
"10000018","1","159201000","937494625"<endrec>
"10000018","1","159209000","937494626"<endrec>
"10000018","1","160192000","937495584"<endrec>
"10000018","1","189193000","937509735"<endrec>
"10000018","1","26238000","30003237"<endrec>
"10000018","1","32158000","30103784"<endrec>
"10000018","1","36156000","30112880"<endrec>
"10000018","1","42161000","30120122"<endrec>
"10000018","1","43158000","30121049"<endrec>
"10000018","1","59192000","937159186"<endrec>
"10000018","1","63191000","937164232"<endrec>
"10000018","1","83291000","937244837"<endrec>
"10000018","1","83302000","937244838"<endrec>
"10000018","1","88218000","937249728"<endrec>
"10000019","1","12283000","30004093"<endrec>
"10000019","1","13191000","30004091"<endrec>
"10000019","1","26263000","30003237"<endrec>
"10000019","1","32189000","30103784"<endrec>
"10000019","1","42191000","30120122"<endrec>
"10000019","1","43188000","30121049"<endrec>
"10000019","1","59222000","937159186"<endrec>
"10000020","1","12252000","30004067"<endrec>
"10000020","1","131211000","937412021"<endrec>
"10000020","1","13182000","30004065"<endrec>
"10000020","1","140211000","937453273"<endrec>
"10000020","1","150222000","937470730"<endrec>
"10000020","1","159197000","937494611"<endrec>
"10000020","1","164325000","937510265"<endrec>
"10000020","1","177216000","937551731"<endrec>
"10000020","1","26261000","30003237"<endrec>
"10000020","1","32187000","30103784"<endrec>
"10000020","1","42189000","30120122"<endrec>
"10000020","1","43186000","30121049"<endrec>
"10000020","1","59220000","937159186"<endrec>
"10000020","1","93283000","937258792"<endrec>
